"source","size_bytes","modified","sha256","profile","target","audit_status","state","run_id"
"raw/assets/05_Content/Storytelling_Frameworks/20250419_top_B2B Storytelling Frameworks Research_Gemini_top.docx","6275841","2025-04-26T00:25:16","9d27d9c91e816fb2c4ab3cbd001e5e4e413136f54bc2a0197330d462df7a1d9f","2026-07-16.1","wiki/_extractions/raw/assets/05_Content/Storytelling_Frameworks/20250419_top_b2b-storytelling-frameworks-research_gemini_top.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/05_Content/Storytelling_Frameworks/Thought leader Frameworks/20250419_top2_B2B Storytelling Thoughtleader_Frameworks Research_Gemini_top2.docx","6262296","2025-04-19T22:59:17","a0b6186a4e75288a9609e6cab42af4824704f9a891c586f67e62dd14fe7ed6d9","2026-07-16.1","wiki/_extractions/raw/assets/05_Content/Storytelling_Frameworks/Thought leader Frameworks/20250419_top2_b2b-storytelling-thoughtleader_frameworks-research_gemini_top2.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/05_Content/Storytelling_Frameworks/Thought leader Frameworks/20250419_top3_O3_B2B Storytelling Thoughtleader_Frameworks Research_Gemini_top3.docx","2025881","2025-04-20T22:06:57","30d49a10474427979e79e0f83367571144c182fd53f088afe9deb57510e5bdde","2026-07-16.1","wiki/_extractions/raw/assets/05_Content/Storytelling_Frameworks/Thought leader Frameworks/20250419_top3_o3_b2b-storytelling-thoughtleader_frameworks-research_gemini_top3.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Eloqua_Email/2021 Eloqua Reporting Template.pptx","4670001","2021-07-22T15:25:44","6923a6d6e91a864b28fc1faacfaf5887d4dbaf31d9e7072a806164b1d45877a9","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Eloqua_Email/2021-eloqua-reporting-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Eloqua_Email/2023_Email_Report_template.pptx","1476802","2023-09-03T19:31:30","8f99c249f1497d289cec308bcd4a3437bdce69ee63681fb1e262fd52a73d8510","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Eloqua_Email/2023_email_report_template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Eloqua_Email/Eloqua Checklist_combined version1.docx","295696","2021-11-16T20:03:57","7d3680c29a4983dbb9f1dd0eeaa1789f578dd70416d93504e78f6e27ba3f6198","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Eloqua_Email/eloqua-checklist_combined-version1.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Mission_Templates/Mission_controling_template – Kopie.pptx","1525854","2023-06-24T22:05:27","f32e3ec252d3cfd2ee643464d1375dafee66f58eb168ee92c2a65f78023852dd","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Mission_Templates/mission_controling_template-kopie.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Presentation_Templates/20241209_C-Level Presentation template.docx","18688","2024-12-12T00:13:39","a81699f1c70b4d998303fca0ac34cfbbfaf1193a60b4d4c91e5cd4be13668f42","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Presentation_Templates/20241209_c-level-presentation-template.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Presentation_Templates/20241209_C-Level Presentation template.pdf","138426","2024-12-13T00:32:10","b50d7c87916420e2cb06effb5550a58e96807d262af912dbc88cabe059ca7d38","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Presentation_Templates/20241209_c-level-presentation-template.pdf.md","ok","green","regeneration-four-20260810-130505"
"raw/assets/08_Reporting_und_Ops/Project_Management/Project_delivery_tracker.xlsx","130302","2022-10-17T15:31:43","0fdb53188a8f0eec0c48ced17c5908a9736746265f183e49f3e5c0ae71fc1d0e","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Project_Management/project_delivery_tracker.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Project_Management/Project_delivery_tracker_.xlsx","134453","2021-09-29T13:07:47","7572ffbb23084f8db8ae7d775ca591bf6f38ade3348c32fd63130b525f9007b8","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Project_Management/project_delivery_tracker.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Project_Management/Timeplan/2023_Project Plan_template.xlsb","53727","2023-06-27T12:50:33","7231cd247643b701e5b785d5a529ef422c6cdabba1f2a87e0f6e4b4befe317df","2026-07-16.1","","","unsupported","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Project_Management/Timeplan/Milestone and task project timeline.xlsx","29175","2023-06-27T22:16:18","09a3ce53ec5b59eedaab533948a326f49d4c10c03821e96db20a807c584f9950","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Project_Management/Timeplan/milestone-and-task-project-timeline.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/08_Reporting_und_Ops/Project_Management/Timeplan/Project timeline with milestones.xlsx","30654","2023-06-27T11:43:40","e3cc55a7396254e50f9155cc37d4fc5c0fea5a089f5f15b34d913849364b4e7c","2026-07-16.1","wiki/_extractions/raw/assets/08_Reporting_und_Ops/Project_Management/Timeplan/project-timeline-with-milestones.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/ABM campaign/ABM Company Campagin Samples.pptx","186222","2023-09-08T15:56:16","ae4be58d8a2cf924cf2c6ea194068e2ed32abba1e384fbdb8259b8da4775dcc1","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/ABM campaign/abm-company-campagin-samples.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/ABM campaign/Worksheet Pipeline Acceleration Campaign Planning.pdf","177033","2023-09-08T15:57:22","1bbc1889b6c5de94119dca7a5b52537bb5f2e882d40a58c1263bb3ce6f4567e2","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/ABM campaign/worksheet-pipeline-acceleration-campaign-planning.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Agency brief HP/Agency_Briefing Template.pptx","2479184","2023-09-08T16:01:13","62a59e693dd468d8652fdae09fd9b15898c584f14303c9418bb1463deddcd86b","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Agency brief HP/agency_briefing-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Agency brief HP/Briefs Summary.pptx","51295","2023-09-08T16:03:00","8fac7b1473c3774f08f336bd07a5884d03a18a823d537d4801b8578a0115577d","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Agency brief HP/briefs-summary.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Agency brief HP/E2E Briefing Documents.pptx","754737","2023-09-08T16:10:50","23c77dbae03d4f58c2218be5f2dc31475059c03e6fed4c4beec0164fdfc5df47","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Agency brief HP/e2e-briefing-documents.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Asset tracking/Creative Asset Tracking Template.xlsx","51561","2023-09-08T16:30:02","9d6207db09aba372c7c3a540dc587f8c55c5bf1d16c939c83fa0b709eb8e6695","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Asset tracking/creative-asset-tracking-template.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Country Strategy/Agentur Media brief request - Integrated Communication Planning (PHD).pptx","3838218","2023-09-08T16:21:03","adcae70b6c3ec236da5b7b4b8027b5fa6e5073006567e2529cc9473bd5dd1e3b","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Country Strategy/agentur-media-brief-request-integrated-communication-planning-phd.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Country Strategy/Country Marketing Planning templates.pptx","1550146","2024-02-19T22:45:22","c388355e3a09e3e0808dbdb794a9203629a6b26f406057e6fd2204e06a442a10","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Country Strategy/country-marketing-planning-templates.pptx.md","review","amber","regeneration-four-20260810-130505"
"raw/assets/09_Beispiele_HP/Country Strategy/County Marketing Planning Process_Playbook_Presentation 02.01.18111.._.pptx","3620431","2024-05-01T21:47:05","25cf11c2c00d4ee13a57b282255e88b1b82e203ff0522e3895ddcbb3aa6e6fec","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Country Strategy/county-marketing-planning-process_playbook_presentation-02.01.18111.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Country Strategy/Insights deck - Market & Customer understanding - Template.pptx","6284478","2023-09-08T16:17:50","18787b605f1fdd0ffd31d7e5898cab3615e632200c7b987b94969a95972e75ee","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Country Strategy/insights-deck-market-customer-understanding-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Country Strategy/Writing guidelines for biz performance communication v1.pptx","772503","2023-09-08T16:46:22","1ff1d51ce0a053a1a35f4bd4fead8769aad78100a1fea8b417938f93630e390c","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Country Strategy/writing-guidelines-for-biz-performance-communication-v1.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Creative brief/Creative Brief DMT.docx","31884","2023-09-08T16:09:17","7bd4939305957d438dab10af37142237ded09d8c1b5685cb4f675a97a944a59e","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Creative brief/creative-brief-dmt.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Creative brief/Creative Brief_MM Demand Gen Engine 2.0 11.07.2019_V2.docx","45637","2023-09-08T16:30:35","0f3cd46e457ea98cf37aedd2fc019182c4233abe7db205fb7209143e891ed140","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Creative brief/creative-brief_mm-demand-gen-engine-2.0-11.07.2019_v2.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/DMT Day in a Life COMMERCIAL Playbook 0919 final.pdf","666148","2023-09-08T16:35:07","05dc49d0432665ec7b663c17aa82ddec2b3e862ca8c83901bc84797e4934f753","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/dmt-day-in-a-life-commercial-playbook-0919-final.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Initiative brief/Initiative Modular Creative Brief Template.pptx","2054375","2023-09-08T16:12:17","14d60ad72dc9a47d601c8cfca3009af69c0964540ce757a603831babb2472335","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Initiative brief/initiative-modular-creative-brief-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/HP 3M Strategy RTB - 11.03.19.pdf","8240685","2023-09-08T16:24:49","cca0756ba53099977d6a244da04a7e16eb9e39b61074016dd8844c559400bc94","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/hp-3m-strategy-rtb-11.03.19.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/HP Media Brief Template.xlsx","91246","2023-09-08T16:21:39","7b0f2ac5da918abd3d0fe7f3933f87993d731e3f1d8415b9c71b047556a856ab","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/hp-media-brief-template.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/HPI_Media_Brief_FY20-FEB2020.xlsx","91556","2023-09-08T16:31:24","49b22087768db632e4d2fd41d183f823f0f5dbd413f19ce95535c1b38876b09a","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/hpi_media_brief_fy20-feb2020.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/HPI_Media_Brief_FY20-MAY2020.xlsx","91612","2023-09-08T16:04:43","c1020f0fbd722a4a269290cbc9aceab3fac6539417b26ff3ee1d5a089d2f74ad","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/hpi_media_brief_fy20-may2020.xlsx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/MEDIA 101 Session_CE_18_5.pdf","3192941","2023-09-08T16:22:34","726fb63633b95786e283a16531a27e08cc536c102aaebb69197c08de5d8ca2fc","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/media-101-session_ce_18_5.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/Media_Brief_Template_FEB2018 (1).docx","46617","2023-09-08T16:23:27","21e322842559bbfade5ccf4f514c94ba5ca0f0c8abe055844e085df0f54dc035","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/media_brief_template_feb2018-1.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/MediaBrief_2019_08_Lead_Gen20_V2.doc","139264","2023-09-08T16:31:53","cd2d19055ad087e1ad23f2754441c0d7d62deaf709bf301d0cdfa3c10722daa4","2026-07-16.1","","","unsupported","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Media brief HP/Print Marketing Transformation NPI Template.pptx","488728","2023-09-08T16:25:45","cac9657bd6429313eacb6bcb1ccf31fcb48f88448d1c690c4b47096ce880b98b","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Media brief HP/print-marketing-transformation-npi-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/optimization/Optimization Guidebook_25_10_19.pdf","3627034","2023-09-08T16:43:01","19668359346b5bea79230f4d5b11a2b8434e64e4a5768206c13702963adc9d88","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/optimization/optimization-guidebook_25_10_19.pdf.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Project Management Report/Marketing Lab Project Management tools.pptx","888323","2023-09-08T16:26:45","c4198009cfc42df89ca4e53b78a6fd066b8c39f66c9c39c97f09baa55f84f367","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Project Management Report/marketing-lab-project-management-tools.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/RFP/Production Services - RFP SOW.docx","51771","2023-09-08T16:33:06","40c238103d3471da382298ab933954d8b151acf69857f145ada5e7326bbc6d92","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/RFP/production-services-rfp-sow.docx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Strategic brief/comms planning v5.pptx","36582226","2023-09-08T16:28:49","5ce39bfe2312dc4f58510fd437f778933e7bddfc326d4df063fa26f911ee949f","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Strategic brief/comms-planning-v5.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Strategic brief/OLD_Strategic Brief Template.pptx","195192","2023-09-08T16:06:51","d3bb7bfe191ca8af87f727c9321a530d6820adc58769379f438ab512abc58d77","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Strategic brief/old_strategic-brief-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/09_Beispiele_HP/Strategic brief/Value Prop_XYZ and GTM Value Prop template.pptx","1240519","2023-09-08T16:08:02","a93f930899c5cb195b7db1fb21c20a86532f3e919684f3b1d009ea581401c401","2026-07-16.1","wiki/_extractions/raw/assets/09_Beispiele_HP/Strategic brief/value-prop_xyz-and-gtm-value-prop-template.pptx.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/10_Agentic_Workflows/CLAUDE Set-up/CLAUDEmd & Folder setup/20260605_CLAUDE.Design.md","3881","2026-06-06T19:53:04","d619ab7e561f18c6a914d0bc146cbfd70f87d13b0ecfc883a4445c462ab09b57","2026-07-16.1","","","native","20260716-184548-695-af09e998"
"raw/assets/10_Agentic_Workflows/CLAUDE Set-up/CLAUDEmd & Folder setup/20260606_CLAUDE_WAT.md","4027","2026-06-06T19:50:58","f760c43ff5e2f5d464b4ba26a199043816d20ca48583060f323aea8fbbb8bf32","2026-07-16.1","","","native","20260716-184548-695-af09e998"
"raw/assets/10_Agentic_Workflows/CLAUDE Set-up/CLAUDEmd & Folder setup/INitialize Prompt_Folder/20260606_Executive Assistant Initialize Prompt.txt","10990","2026-06-06T19:55:36","b73e20665c9abe6b50922d905691687ce8152e803868c246b29679674b202c57","2026-07-16.1","wiki/_extractions/raw/assets/10_Agentic_Workflows/CLAUDE Set-up/CLAUDEmd & Folder setup/INitialize Prompt_Folder/20260606_executive-assistant-initialize-prompt.txt.md","ok","green","20260716-184548-695-af09e998"
"raw/assets/10_Agentic_Workflows/tina-claude-cowork-system-2026-06-03.png","2359652","2026-06-03T21:02:52","55b558eca0add739e0dd41f8c330dc3f798c4a9f961b0282a4fa52624e453267","2026-07-16.1","","","unsupported","20260716-184548-695-af09e998"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/2019_Capability Mapping and Training Plans.pptx","3966782","2020-02-05T20:12:13","6f078f6bceb08660eaf3231aa5923504a70c086c108d6957e4352d09c335cbcd","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/2019_capability-mapping-and-training-plans.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/content scoring/Engagement contact and engagement score_DE.xlsx","76396","2020-04-08T19:28:00","ec7d433277287a875a646497429084b63f73e597e5f994e43c647a046d6ab0f2","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/content scoring/engagement-contact-and-engagement-score_de.xlsx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DCO/Personalisation__Admap_summary_deck-1.pdf","1171440","2020-04-15T22:03:58","b1f73b2c92a9de786420b369dde8cf3e0c40e3d73bc989efe1e7e2d15cf4606f","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DCO/personalisation__admap_summary_deck-1.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/Digital Transformation update DE team Feb 2019 as presented.pptx","15911320","2020-02-05T20:15:48","f0a0a68e9eb014f82ff6cca0d04b273b2937ebb692b13767368544641985d0ad","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/digital-transformation-update-de-team-feb-2019-as-presented.pptx.md","review","amber","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMP Overview - NE_CE.pptx","2459514","2020-03-19T11:50:21","c9022f903916158641dd165dc94e9dd22c9c2fd2b8d87c00068a6e435c8dec92","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/dmp-overview-ne_ce.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Briefing high level.pptx","15926509","2020-02-06T09:37:29","79c2a5cc6c0d3c65b4cd6381d93f64582602eda58d2687aa9393f7b0d98b45f8","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/dmt-briefing-high-level.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
